BHK,Size,Bathroom,Area Type_Built Area,Area Type_Carpet Area,Area Type_Super Area,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner
1,370,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,900,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1462,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3,2100,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,850,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2,1000,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,730,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3,3354,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4,650,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,550,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,850,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,300,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,800,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1785,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,1200,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,1550,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1500,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
4,1755,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3,1100,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4,2400,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2,2000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,800,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4,4000,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1500,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,650,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1300,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3,1300,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,700,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1650,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,550,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,500,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3,1100,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,200,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,600,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2,1050,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1100,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,500,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,900,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2,550,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1050,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3,1600,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1000,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,1800,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,930,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1010,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,400,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3,1100,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1020,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,854,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,435,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,900,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1383,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2,680,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2,550,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,580,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,620,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,250,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,475,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2,700,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,60,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,500,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2,1800,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,550,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3,1200,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,50,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,450,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3,1000,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,490,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1400,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3,100,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,400,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2,1100,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1092,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3,1000,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1,450,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,390,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1256,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1,700,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,500,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
4,4000,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2,900,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1800,4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,600,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,375,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,900,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1020,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,450,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,350,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,600,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,450,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,950,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,410,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,650,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2,742,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,1400,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,100,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,400,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3,1725,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3,1100,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,550,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,475,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
3,1700,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,750,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1300,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,400,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,2000,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,550,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1600,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,825,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,229,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3,1550,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2,800,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,1700,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,700,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1040,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,932,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1350,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,800,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,900,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,950,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1600,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,1200,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,750,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,700,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,900,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,500,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1065,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,700,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,1000,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,700,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,650,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,740,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,500,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,150,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,500,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,909,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4,1500,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2,100,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,450,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1250,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,100,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,2390,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1300,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,100,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1000,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,950,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,225,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1975,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2,1220,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,800,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,500,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,600,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1360,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,650,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,500,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,565,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,650,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2,1000,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,800,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1000,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,500,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,1645,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1380,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,425,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1000,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1600,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,933,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,1337,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,1500,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,650,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,450,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,200,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3,2100,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,925,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1120,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,250,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,700,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,1700,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1650,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1325,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,900,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,550,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,550,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1200,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,550,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,500,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,532,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,450,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,300,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1300,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,500,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,450,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,888,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1960,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,800,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,500,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1188,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,900,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,1000,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,1300,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,585,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1224,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,450,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2,900,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,1300,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,900,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,550,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,745,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,375,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3,1000,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1500,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,721,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,1000,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3,1600,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,500,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,500,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1100,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,650,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,898,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,600,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,1500,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,600,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,1500,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,809,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1005,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1800,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1235,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,2200,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,375,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1100,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1,600,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,410,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,1200,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4,1783,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,500,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,812,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,2210,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,1840,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,390,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,300,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,350,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,600,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,700,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,900,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1265,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,550,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
3,1700,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3,1500,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,750,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2,750,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1100,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1350,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2,500,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,800,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1450,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,150,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,600,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,100,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,450,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,880,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,400,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
3,1400,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1400,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2,1150,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,50,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,300,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,800,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4,2800,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,550,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1000,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4,3700,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,800,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1850,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,420,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3000,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2,1197,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1700,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1610,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1,400,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1100,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,800,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,550,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3,1422,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,800,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2,1100,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,130,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,850,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3,1540,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1197,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,450,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,932,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,420,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,500,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,950,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,63,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,550,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1300,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,600,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,2310,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
